Laplacian Mean,Laplacian Standard Deviation,Canny Mean,Canny Standard Deviation,Hue Mean,Blue Mean,Green Mean,Red Mean,Shannons Entropy,Class
62.55905502,109.7075777,12.36618268,54.77640102,34.15834277,54.88100951,52.95836165,47.15743144,4.226514126,1
63.61437545,110.3217733,12.16530223,54.35216179,35.72834929,57.2224419,54.90239762,49.05691484,4.299436714,1
64.18445577,110.6515916,11.49876429,52.91467956,35.16926166,56.12742079,54.05348059,48.18040367,4.30001124,1
64.83636598,111.022792,11.18059417,52.2115488,35.56270724,57.25309271,55.00756187,48.89454914,4.326132473,1
65.6623863,111.4826347,11.01822675,51.84830278,36.11165002,58.51191604,56.12826691,49.40752411,4.358971235,1
61.54880205,109.1040563,10.48998558,50.64490622,36.12976521,59.41445097,56.61173583,49.43560052,4.27183644,1
61.07314214,108.8148139,10.47729379,50.61557301,35.91747674,61.03187451,58.11798476,50.44488896,4.218004119,1
73.89103594,115.6672652,12.40294511,54.85360477,32.04045584,52.38590087,52.52002368,49.71297841,4.885142293,1
65.44402568,111.3560264,10.70268252,51.13351768,36.96117976,63.43757766,60.27994542,52.25132496,4.207646363,1
65.06263859,111.1497967,10.10135413,49.73738985,37.42773144,65.08297978,61.68084818,53.47900319,4.154767607,1
64.30212989,110.7179722,10.18100608,49.92498037,36.97443964,62.92667079,59.67379261,51.84057598,4.083628661,1
63.9590001,110.5219868,9.915353723,49.2960542,36.76358254,62.93470291,59.87482237,52.31247726,4.072163966,1
64.75027632,110.9751835,10.26547214,50.12300349,36.68349981,63.13641575,60.30056808,53.00170082,4.107249206,1
65.09005423,111.1642076,10.61734116,50.93813957,36.21324958,62.43639,59.82313013,52.75926956,4.106165812,1
64.6937957,110.9434913,11.04842447,51.91609149,35.7035561,61.37526516,58.96887207,51.98563141,4.110619474,1
64.66645213,110.9266013,11.41210998,52.72429981,35.33541345,60.4177994,58.12141214,51.1678835,4.116071813,1
64.89231112,111.0541112,11.91234167,53.81211056,35.20722548,59.51951739,57.32152199,50.50690282,4.131112653,1
65.55758762,111.4273952,12.19462465,54.41434017,34.94825284,58.68984485,56.73158446,50.01705111,4.159757397,1
74.37221192,115.8930688,12.72899289,55.53256637,32.16287372,53.21550647,53.35209385,50.5535664,4.917257616,1
65.73444547,111.5227224,13.05504068,56.2014349,35.27443964,57.93709024,55.85937768,49.26219922,4.186742379,1
65.86323413,111.5943458,13.5045052,57.10759289,34.77456493,56.44573851,54.6618903,48.2828442,4.200132921,1
65.97313013,111.6555801,14.07651117,58.23540317,34.62596368,55.00051488,53.39656232,47.0259019,4.219184549,1
65.90648234,111.6170077,14.76711976,59.56129375,34.32905468,53.65328837,52.15864312,46.12449113,4.206179339,1
66.09110459,111.7229314,14.55310988,59.15445893,34.14720763,52.6844592,51.38501699,45.51106134,4.212775752,1
66.26670614,111.8161621,14.8467717,59.71180917,34.70365908,52.82695912,51.56312086,45.61129475,4.245761301,1
66.6625974,112.0321606,14.48089795,59.01637546,35.04848454,52.92445509,51.8220197,45.96839838,4.266681612,1
66.63190197,112.0135021,14.77105859,59.56874826,34.81220266,52.09668589,51.22903065,45.64797137,4.257956064,1
66.95351148,112.1918827,14.9478684,59.90215081,35.44084543,52.28113994,51.15664195,45.68522981,4.276506541,1
67.02437785,112.2309364,15.2240243,60.41817012,35.80931761,52.47063124,51.21140459,45.5584612,4.289389186,1
74.57760443,115.9856512,13.20121512,56.49812186,32.36119521,53.57890022,53.76694813,51.00456527,4.940603856,1
67.70748636,112.5935082,15.47786016,60.88752077,35.55493083,52.83247863,51.6713126,45.89251536,4.306922251,1
67.69920708,112.5946813,15.0472145,60.08844342,35.77513473,52.42914564,51.13410394,45.2543576,4.29086696,1
68.85196341,113.1956209,14.61394295,59.27046587,36.79886898,53.43684996,52.01805856,45.88095116,4.37391287,1
69.24068239,113.3983548,14.21568325,58.50567133,37.44866303,54.06119349,52.32458381,46.13637284,4.39496772,1
68.6474788,113.0896794,13.55789826,57.21404942,37.3672931,53.48497237,51.61777881,45.40124944,4.376411403,1
67.95288504,112.7245994,12.20644115,54.43937259,36.33066969,52.6634418,51.01063056,44.79851028,4.339781204,1
67.90030378,112.6996413,11.22654721,52.31380484,36.48769265,51.76557169,50.05710878,43.82900834,4.323140703,1
67.76800707,112.6291437,10.76789208,51.2822092,36.17999176,51.35764425,49.73275152,43.34443243,4.320217282,1
65.98859369,111.6680613,10.01251158,49.52716493,35.35274603,50.45378608,48.78329558,42.31233481,4.230758117,1
65.83444033,111.5824981,10.18713315,49.93937596,35.47611472,50.85772148,49.0950829,42.46104761,4.22834451,1
75.94797995,116.5985102,13.4051591,56.90885063,32.17402259,54.32121477,54.60068136,51.84089692,4.980371867,1
66.8586414,112.1429376,9.93373494,49.33987556,35.7735283,52.37520853,50.62183091,43.98473552,4.302151049,1
67.42456149,112.451549,9.945989085,49.36906438,36.58876532,54.26939896,52.253345,45.30208355,4.371727822,1
68.79767446,113.1688495,9.597621254,48.53121764,37.38700614,55.07845055,52.8960543,45.53358391,4.41846392,1
68.73946384,113.1398027,10.07903409,49.68467333,37.93855937,55.62906155,53.0579549,45.52604778,4.413184399,1
68.84370817,113.1925436,10.45541139,50.56495107,38.19146672,56.08546494,53.24431744,45.55268939,4.417384392,1
69.08479044,113.3217306,10.90662651,51.59685317,38.26391549,57.80778327,54.98714859,46.96500532,4.428117953,1
70.40816771,113.9917135,11.17490475,52.19887177,39.24517386,59.56377132,56.50020424,48.12774002,4.456003332,1
71.0821697,114.323633,11.07905983,51.9847544,40.23107473,61.88439914,58.47019188,49.67517248,4.493253052,1
71.77112896,114.664374,11.64712697,53.23872473,41.20289363,63.32052827,59.44420417,50.19787355,4.465429435,1
72.02922459,114.7873464,11.90008753,53.78578099,41.60345141,64.8268304,60.635894,51.06901452,4.430762058,1
76.42760958,116.8084568,13.65505612,57.40713156,32.15301548,54.55825868,54.93518519,52.18285621,5.021928263,1
71.88686713,114.720546,12.17361755,54.36980329,41.53869667,65.58607593,61.28045001,51.3861051,4.402705644,1
72.32356606,114.9300783,11.66113171,53.2691899,42.71972162,67.52670168,62.67215186,52.14451824,4.378012122,1
73.40136615,115.4389816,11.35696633,52.60271599,43.30688909,68.90425806,63.93601929,53.37742251,4.399306591,1
73.74920022,115.602624,11.27775203,52.42746492,43.14413723,68.9969193,64.13266742,53.90478667,4.416312755,1
73.19922768,115.3422014,11.63574812,53.21395622,42.60135413,67.38562798,62.80174716,53.08426527,4.413247738,1
73.17203515,115.3338659,12.18630934,54.39671632,41.63945182,66.69029108,62.59736553,53.46463976,4.403715297,1
72.9448306,115.2241593,12.42570281,54.90133083,41.09877287,66.14453712,62.34866474,53.50644287,4.408644785,1
72.83227783,115.1725659,12.4401452,54.93159212,40.68445062,66.09928088,62.68439055,54.08115882,4.430824932,1
73.3326228,115.4089312,12.91324271,55.91176133,40.58361652,65.93388082,62.66953626,54.2696032,4.453085273,1
73.9491247,115.6979177,13.65987025,57.41667753,40.79363093,66.91906601,63.89090893,55.77704322,4.532973298,1
76.44180139,116.8182428,13.86118834,57.81410282,32.2751845,55.45034154,55.88828476,52.87449456,5.062715306,1
77.49341297,117.2715796,14.26469982,58.60048459,33.10063502,56.49759551,56.74379741,53.49733635,5.104544875,1
78.15992002,117.5571697,14.86471527,59.7456495,34.09622078,58.20861223,58.28693234,54.72540933,5.15401317,1
71.2980795,114.4321663,11.32107919,52.52340773,29.79713898,45.68007414,45.92350599,44.39828373,4.681230224,1
79.03327498,117.918153,15.28179384,60.52540133,35.5489445,59.59617273,59.51257337,55.43269145,5.19842575,1
77.35723578,117.2178931,15.36757286,60.68417242,36.76394638,60.92588988,60.44213092,55.80496001,5.159370278,1
77.60532558,117.3207579,16.0240449,61.88183444,38.04086431,61.16220609,60.63089452,55.39512752,5.164924179,1
77.7380359,117.3792355,16.56935434,62.85413156,39.11084337,60.68848213,59.88448666,54.45661792,5.166761943,1
77.47417533,117.2652865,16.74266296,63.15902383,39.43774929,61.27918855,60.40205952,55.04646449,5.174765426,1
77.39716988,117.2322801,17.11597673,63.80922665,39.76454708,62.51446813,61.63194487,56.31330107,5.201262596,1
77.20405039,117.1480613,17.45033982,64.38417736,39.64040607,63.01863179,62.1538084,57.06599217,5.205030921,1
76.28702502,116.7490358,18.31513232,65.84006888,38.60195311,61.4877819,61.03838087,56.32464559,5.142740361,1
75.01053273,116.1812928,17.91249614,65.16769903,37.75762194,60.08381732,59.81978684,55.43808224,5.02980548,1
73.68932482,115.574441,17.61008135,64.65644422,36.42046648,58.83760512,58.84250163,54.69037518,4.910013354,1
71.25926784,114.4078843,11.23267429,52.32742084,29.62239385,48.32671712,48.69275564,47.01069063,4.719182601,1
72.56588233,115.0434982,17.33086191,64.17952175,36.46014314,59.08613943,59.06044863,54.97944942,4.861091651,1
71.85081179,114.7007336,17.15186387,63.87126781,37.06041602,60.18917551,60.07043902,55.51935262,4.830624533,1
71.83984657,114.6962512,16.5115848,62.75206524,38.2853242,60.78874987,60.41527821,55.12034634,4.789787389,1
71.46429479,114.5108125,16.60699207,62.9205117,38.72096935,61.53907425,61.00258813,55.54544503,4.765670536,1
70.98571036,114.2785371,16.58554732,62.8827018,38.56414375,61.35367281,60.79957951,55.54548107,4.743828324,1
70.84798339,114.2068878,17.10984966,63.79862621,37.1947036,60.91892699,60.70637765,55.96590293,4.731624101,1
70.63485395,114.0992463,16.65819689,63.01067119,36.63948787,60.81403735,60.61758487,56.32391618,4.71587065,1
70.49857035,114.0367119,16.79386778,63.24873349,36.47938764,61.09924999,60.98968695,56.68605705,4.700130781,1
69.99948684,113.783243,16.30413964,62.38373697,37.25388906,62.31382968,62.05104521,57.43921155,4.672399851,1
70.00297601,113.7821413,16.46300587,62.66606685,37.87041843,63.11526448,62.77740535,57.83810799,4.653277493,1
67.71106306,112.6021688,11.25718258,52.38184225,28.78989462,49.00649264,49.3538513,47.66490578,4.659221454,1
69.56208595,113.5617187,15.47523427,60.88268936,38.26723475,61.93680362,61.57550716,56.72976865,4.633511334,1
68.98619092,113.2699915,14.16010195,58.39792384,39.02899461,63.08518347,62.59718017,57.39062747,4.630764306,1
68.48948615,113.0094922,12.12591391,54.26850154,39.8479216,63.73892665,63.21669756,57.64819105,4.626102948,1
68.03800501,112.774943,10.6204047,50.94516858,40.76539148,65.33359421,64.51857516,58.65487077,4.6205106,1
68.85767515,113.2000814,10.36394295,50.35269744,41.18509594,64.49376824,63.59590842,57.59056225,4.614721471,1
68.13068342,112.8173125,9.639635465,48.63316226,41.09230941,65.13091855,64.21300244,58.45487077,4.595487346,1
68.40899324,112.96248,9.858021831,49.15907823,41.00258298,64.63629904,63.64908351,57.89854289,4.587489177,1
68.35370885,112.938073,10.03701987,49.58526293,40.66616208,64.17085607,63.26793499,57.61150929,4.592972028,1
68.39450795,112.95689,10.33505818,50.28544927,41.28186078,64.75775409,63.6349861,57.76957231,4.625776576,1
68.39121958,112.9559548,10.6195294,50.94316041,41.55566711,65.16699619,63.88637113,57.76696358,4.620807231,1
71.42248653,114.4914914,11.54340439,53.01243188,29.69153537,49.69879175,49.97530807,48.06313974,4.737253828,1
68.30161844,112.9080221,10.80071568,51.35685972,41.96809632,65.40533759,64.17706724,58.01785947,4.636267787,1
69.09728143,113.3230905,10.76832973,51.2832054,42.25883191,66.1804809,64.90026602,58.62433666,4.662734731,1
69.76598874,113.6656887,10.34862527,50.31704879,42.34423163,66.26432053,65.12973947,58.78333677,4.68142993,1
71.06857001,114.3194031,10.49961384,50.66714555,43.47715649,67.15361617,65.79872996,59.18166855,4.728394527,1
71.80554354,114.6781667,10.5858305,50.86577406,44.53097347,68.03559881,66.69345416,59.61578451,4.792099476,1
72.46840696,114.9992963,10.55431984,50.7932859,45.60691312,69.4211015,67.93111763,60.51456252,4.819534232,1
73.23260907,115.3597723,10.16262486,49.88176415,46.37933615,70.36694299,68.82600144,61.32752892,4.851931107,1
73.75020424,115.6012605,9.120584904,47.35571857,47.24646964,71.70798922,70.16000584,62.51828854,4.873480479,1
74.37336526,115.8934256,8.632169704,46.11603757,48.41398757,73.34687296,71.61155906,63.67728006,4.882411884,1
74.99492328,116.1720342,8.455797549,45.65882021,49.22373597,74.41958089,72.63606906,64.34124361,4.893348748,1
71.22946315,114.3991562,11.27206261,52.41485066,30.22643909,50.86381938,50.99425394,48.78920297,4.747788255,1
73.04555487,115.2682843,7.331042117,42.61069773,48.07470051,70.43340198,68.68207359,60.60418597,4.778798641,1
73.35672262,115.416947,6.929718876,41.46151601,48.83496207,71.40910136,69.52691793,61.18384306,4.821033817,1
73.96321525,115.6987194,6.136263001,39.07804168,49.39106683,72.33329386,70.49030481,61.65456355,4.860449618,1
74.71175471,116.0428806,6.288126866,39.54657775,49.9590104,72.67648371,70.66536917,61.62879896,4.899207871,1
74.35197542,115.8750903,5.884177737,38.28631316,49.89514468,71.63120001,69.53570178,60.64993307,4.889239217,1
72.0236227,114.7853461,5.824657605,38.09673284,48.92936532,69.97522054,68.33855765,59.76007963,4.861433508,1
