Laplacian Mean,Laplacian Standard Deviation,Canny Mean,Canny Standard Deviation,Hue Mean,Blue Mean,Green Mean,Red Mean,Shannons Entropy,Class
55.23403157,105.0358897,1.514777594,19.59524777,13.04112236,59.11151207,60.02415917,61.35061608,3.616567016,1
51.99689462,102.7322946,1.370812146,18.64612483,13.70481179,57.17672888,57.93422634,59.13933201,3.447130038,1
53.43049482,103.772224,1.471674166,19.31608365,14.18930977,57.78744625,58.6818344,59.91368883,3.562369654,1
52.76283456,103.2908197,1.336083099,18.40967333,13.59713339,57.57119744,58.48691129,59.75117176,3.507903985,1
52.13092382,102.8332608,1.536945071,19.7372438,14.26348872,56.89616396,57.73126112,59.01235632,3.541067567,1
57.28174525,106.415757,4.783495227,34.59637924,22.96233123,64.24480284,65.13584896,66.37289318,4.040120858,1
52.43661285,103.0540981,1.611698729,20.20855272,12.16567074,56.83866665,57.69237965,58.98499083,3.522549765,1
51.60919945,102.4475429,1.603201196,20.15554641,11.62133796,55.3901872,56.23285027,57.49864991,3.503273891,1
51.72349139,102.5317152,1.648767677,20.43813403,11.00586062,55.31494189,56.21145745,57.50752318,3.503682133,1
52.57202571,103.1525543,1.528201232,19.68135959,11.41686931,56.24173851,57.15158787,58.48751208,3.564893537,1
53.51865956,103.8336173,1.750984376,21.05789803,12.96115621,57.64252311,58.54662583,59.99823385,3.618608823,1
53.65219808,103.9288694,1.702462232,20.76606586,12.91374533,57.55558024,58.46264201,59.86690772,3.646957554,1
48.46744834,100.0435556,1.251230923,17.81848216,11.68244486,53.5499751,54.42937437,55.63017839,3.344786623,1
52.33078947,102.9800393,1.471058403,19.31206566,12.93386992,55.74899606,56.71898932,58.08299619,3.560893803,1
52.79646682,103.315294,1.385344159,18.74416128,13.0443649,56.0894774,57.11007239,58.53938398,3.558706014,1
53.58778152,103.885111,1.339531373,18.43328934,11.86006961,56.39907013,57.48210109,58.9414938,3.643303648,1
60.35238899,108.3766671,5.019578857,35.42310597,24.66396085,66.21666608,67.13613825,68.55946076,4.176088509,1
51.562315,102.4129779,0.938423192,15.44076669,11.54791097,54.45020793,55.50308389,56.8952763,3.509225027,1
54.04115037,104.2087848,1.321920544,18.31235279,11.54187552,56.24592908,57.37300619,58.85736074,3.695877976,1
52.65116601,103.2127227,1.009728576,16.01440711,12.73727918,54.83629584,55.89816049,57.36755512,3.593449239,1
54.36206348,104.4330811,0.994827106,15.89626469,14.58075699,55.79271043,56.85467263,58.4062748,3.711561967,1
51.51224017,102.3765383,1.053324614,16.35506906,13.69154946,53.27467581,54.18830427,55.71171414,3.527471277,1
53.5007691,103.8236917,1.136698958,16.98723491,13.62699187,53.71431145,54.69599358,56.30517516,3.635651044,1
52.66464664,103.2204665,1.120442809,16.86586861,12.17762186,52.04095961,53.13003809,54.69044736,3.536627891,1
52.16069586,102.853982,1.182511744,17.32461142,12.10228238,50.85756841,51.94797935,53.4741802,3.52361865,1
52.61387008,103.1849223,1.090516715,16.64008821,13.2545855,51.22131207,52.34022972,53.95920798,3.536688581,1
53.84206421,104.064453,1.211329464,17.53344502,13.53609604,51.49201126,52.6273367,54.29203695,3.618629102,1
62.39938356,109.6214537,5.511696846,37.08239331,25.41859924,67.59778586,68.67797369,70.23908566,4.30403424,1
51.48021758,102.3502712,1.056033973,16.37600242,11.71097715,49.22254263,50.41821433,52.04969668,3.496007416,1
52.50276272,103.1036767,1.170196479,17.23457984,11.97489521,49.15457396,50.45202287,52.141896,3.58947752,1
51.03698008,102.0219513,1.00849705,16.00467686,11.33447825,47.80959828,49.0028301,50.62923953,3.508017804,1
50.13334293,101.3397897,1.145565949,17.05306411,10.466155,46.4719311,47.64720388,49.22240934,3.462922532,1
48.77705217,100.2875434,1.106033949,16.75754594,9.491710861,45.31081556,46.46289604,47.98991211,3.382641506,1
50.23142556,101.4140429,1.522905668,19.64743504,9.013082192,45.69375027,46.89137791,48.48903386,3.454104594,1
56.0131387,105.5669431,5.3841107,36.66005429,22.16660042,63.84256407,64.58924196,65.79931141,3.993837508,1
48.19645939,99.828954,1.447905705,19.16036335,8.786492907,43.9184715,45.06392347,46.62631767,3.329753851,1
48.218538,99.84818424,1.511945083,19.57702782,8.015688682,43.52779121,44.58398069,46.21312798,3.329238143,1
46.6823077,98.60924829,1.355787523,18.54420822,7.933737596,42.94530718,43.88275675,45.4544864,3.224038298,1
48.21806954,99.84856615,1.597043564,20.11704652,8.647283084,44.1435984,45.11514918,46.727695,3.312495522,1
61.39336212,109.0180354,4.944209435,35.161459,26.08220077,66.97416982,67.94047863,69.54126507,4.212481159,1
47.19225143,99.02299957,1.500615039,19.50397368,9.192398246,44.3486524,45.34276184,46.99899498,3.208646657,1
46.75927231,98.66956579,1.577954903,19.99721377,9.16634977,44.53048463,45.52090721,47.14330767,3.230023223,1
44.43422272,96.72063582,1.377831847,18.69354702,9.672453553,43.75378839,44.59381938,46.14653765,3.090518781,1
44.30484144,96.61066564,1.617117446,20.24227951,11.3407402,43.62489828,44.45085123,45.93048057,3.135274325,1
44.92234284,97.13599049,1.570935202,19.95296066,11.41731459,44.95872696,45.75720431,47.22670568,3.126394133,1
45.2673248,97.42884463,1.667486879,20.55306891,11.18814731,46.01850381,46.82571147,48.33972649,3.189164328,1
44.18696359,96.5043119,1.558866242,19.87664025,12.25977337,46.39216778,47.17304976,48.61663981,3.110536894,1
44.24524908,96.55943922,1.533373644,19.71443746,13.87257226,47.15706454,47.91214676,49.41865091,3.137315369,1
44.55311719,96.82192668,1.394826913,18.80785263,14.54061019,48.44856107,49.2366965,50.73670833,3.121045891,1
46.17124545,98.18582858,1.540516497,19.76002317,17.1255109,50.28936236,51.08308457,52.64905793,3.24049635,1
60.5766944,108.5180559,4.984849809,35.30280405,26.80340008,66.71749072,67.63063719,69.18093732,4.170134458,1
46.41164329,98.38480719,1.383004258,18.72841117,17.45123421,51.1925977,51.98136531,53.49543828,3.208650785,1
46.38386005,98.36273461,1.456649543,19.21779919,16.24031332,51.30773432,52.12858344,53.65241493,3.230836401,1
45.0896474,97.2804983,1.428817044,19.03435914,15.74280945,50.14365636,50.89834594,52.32619611,3.133996598,1
45.61137129,97.71905185,1.349753043,18.50311305,15.03991546,49.97726699,50.82911483,52.25271262,3.187255752,1
45.29064025,97.4498561,1.227708767,17.65101886,16.04184003,49.85781616,50.63389229,52.0283367,3.111045175,1
46.57670019,98.52081278,1.45418649,19.20163786,16.38865431,50.58348132,51.42389094,52.87834595,3.205515057,1
45.63678903,97.74221061,1.237314673,17.71960197,17.17896929,50.00965324,50.71710436,52.20178634,3.110888007,1
46.09056356,98.12023162,1.271181652,17.9592711,16.09635608,49.64014796,50.42833216,51.86704585,3.17497491,1
44.72920568,96.97266127,1.08288125,16.58198079,15.26336363,48.30423003,49.07932721,50.43972354,3.057580398,1
46.09546649,98.12323491,1.165147221,17.19752811,14.66837068,48.54379912,49.38741602,50.76710095,3.150259232,1
59.34932756,107.7506206,4.579923896,33.86598427,27.60404878,67.00316913,67.73214975,69.28110099,4.096317109,1
44.7016557,96.95059271,0.945566046,15.49920148,14.16693366,47.28746388,48.1316328,49.47066576,3.029292498,1
44.90443016,97.12253338,0.95554141,15.58043646,14.26226443,46.6215239,47.4574667,48.72304273,3.07227276,1
44.45087199,96.73560951,0.93460546,15.40944207,14.76193627,46.5800823,47.38198765,48.66204933,3.047834149,1
44.7184571,96.96411708,1.196551146,17.42666944,14.33798979,46.3783375,47.22253008,48.48591351,3.093156091,1
44.66670933,96.92105314,1.131157089,16.94595944,14.44539194,46.44984862,47.28800237,48.55393193,3.067678179,1
44.84329139,97.07153839,1.198521589,17.44094467,14.57698997,46.35092372,47.19342645,48.46949267,3.098462069,1
44.89914136,97.11751243,1.153694024,17.11318107,14.19112132,46.62958001,47.48074738,48.75044589,3.075271713,1
45.3233694,97.47629367,1.064408353,16.4405342,14.2936389,46.58065074,47.43246816,48.7034885,3.102225295,1
44.20383744,96.52175821,1.034605412,16.20968759,14.68038507,45.96790787,46.79595586,48.03641068,3.014612377,1
45.12701047,97.31266772,1.066009337,16.45284186,15.23101119,46.53623948,47.36165442,48.65977994,3.082876664,1
60.4204417,108.4223505,4.725859787,34.39128516,26.74382993,67.89978175,68.67682523,70.16287348,4.153416479,1
44.55915891,96.8279559,0.995566022,15.902144,14.76598147,46.06243598,46.88224337,48.15459038,3.008120354,1
44.45694946,96.73913828,1.038176839,16.23752699,14.492231,45.61143745,46.44049868,47.6839082,3.024163252,1
43.0536535,95.51744885,0.916378868,15.25899279,13.46427776,44.71743373,45.52176783,46.73044107,2.934659803,1
43.13069732,95.58490214,0.858127664,14.7677409,13.19927065,44.0221979,44.78282537,45.97496717,2.943868705,1
41.99385879,94.57031468,0.77475332,14.03430989,12.62854891,43.4755711,44.23502355,45.39703159,2.86986042,1
42.07023033,94.63848523,0.836575951,14.58173543,12.29680658,43.14461115,43.90251478,45.02078237,2.888572169,1
44.45235127,96.73664319,1.534851475,19.72387784,12.19808935,44.65453557,45.54052229,46.68617324,3.011892757,1
41.8520898,94.44167392,0.911206456,15.21602278,13.53219428,42.6976984,43.39644335,44.46524801,2.877178887,1
44.50943422,96.78439426,1.752462208,21.06672113,15.49144475,45.1620259,45.93474165,47.11651834,2.977904805,1
43.39960427,95.82371219,1.250738312,17.81499153,17.82319916,45.38409959,46.07806574,47.24689692,2.973306055,1
59.8345065,108.0562033,3.888175462,31.24686919,26.41347174,69.37531374,70.1114121,71.63572509,4.088174664,1
45.31996314,97.47519475,1.486206179,19.41066116,18.35327231,47.90455138,48.54373392,49.74388209,3.033847603,1
44.27084069,96.58242771,1.147043781,17.06401051,16.84332134,48.14771025,48.79138521,49.95498215,3.034878344,1
49.71070283,101.0140727,2.571550482,25.47807883,18.76324748,52.91993049,53.67943703,54.97673091,3.330677572,1
46.05272334,98.08737793,1.401969766,18.85568273,17.19446141,50.50724113,51.13848926,52.35955937,3.146110431,1
50.01082681,101.2433577,2.06256058,22.8407266,17.1434115,52.96520913,53.72055891,55.0788969,3.329442706,1
50.22819558,101.4109798,2.480910132,25.02952594,16.04129188,52.96962718,53.87652039,55.18648064,3.401681686,1
48.38650952,99.98065539,1.260713677,17.88554133,15.55880732,51.49241935,52.26894365,53.59318913,3.265993674,1
50.99695306,101.9929991,2.041132019,22.7227297,16.13923059,52.69969106,53.56734446,54.96518306,3.43605439,1
51.9231315,102.6806573,2.347658965,24.35449719,15.80546035,53.24359256,54.0800951,55.51502631,3.463515739,1
52.92464458,103.4085796,3.297289048,28.8086201,16.29045866,53.33085418,54.1725586,55.59684217,3.556051096,1
60.88531639,108.7086085,4.003446342,31.69938855,25.41776566,71.35517079,72.17991685,73.66685518,4.160561577,1
51.7351793,102.5403789,2.097166475,23.02996622,15.8227505,51.84283066,52.61453462,54.06529505,3.44310886,1
53.82739842,104.0550188,2.413668785,24.69128881,16.17323038,52.71801086,53.55353059,55.10287979,3.581853516,1
52.81191789,103.3269668,1.872043431,21.76847556,15.73444135,51.827538,52.56085021,54.1632072,3.518313877,1
50.99070753,101.98823,1.673644512,20.59073249,13.73419843,49.43444971,50.28430248,51.73355417,3.444700143,1
50.8891177,101.9097768,1.568472149,19.93740939,12.48466798,48.72083323,49.55568118,51.03434462,3.418810297,1
55.28409385,105.0708503,2.242363449,23.80702597,13.66829293,51.21986515,52.29834381,53.91356857,3.67395893,1
53.30998391,103.6857306,1.596674106,20.11473412,11.92642233,49.7350803,50.7965325,52.43875329,3.56064277,1
52.64277038,103.2047961,1.125861525,16.90642259,11.51155099,48.22345203,49.33827908,50.94216317,3.519371199,1
52.60101246,103.1754729,1.084482235,16.59418176,10.49617913,47.85216659,48.9987197,50.62285588,3.502215751,1
51.82024784,102.6018315,1.297536319,18.14354323,9.868392317,46.37407303,47.62766752,49.1818303,3.454081135,1
60.16917262,108.2666632,3.511697811,29.71785525,25.12723987,72.68771289,73.42119607,74.93247323,4.099821695,1
51.64842913,102.4772888,1.471797319,19.31688714,9.350092075,45.87288425,47.17043506,48.68844456,3.446978226,1
52.55957425,103.1466761,1.619334193,20.25606023,8.890423602,45.82022756,47.22695343,48.71991997,3.508431654,1
51.28955554,102.2116691,1.389531349,18.77231197,8.087606449,44.72710001,46.20147677,47.6783586,3.405550343,1
50.9914875,101.989128,1.366994414,18.620282,7.951234448,43.31355872,44.8639878,46.31032874,3.393676056,1
49.39092853,100.7671932,1.248028954,17.79578059,7.605006952,42.13265376,43.61264918,45.06944892,3.298526752,1
50.56815388,101.6680503,1.632757832,20.33930552,7.609467493,42.38661191,43.94541198,45.4076768,3.358231213,1
50.29569724,101.4621502,1.446674178,19.15225964,7.715767548,42.17765808,43.70096122,45.21069873,3.318442674,1
50.03838161,101.2658656,1.491624895,19.44580684,8.119518922,41.34540068,42.83312671,44.33466612,3.334122407,1
48.70112784,100.2279776,1.47930963,19.36583587,8.142898608,40.71763367,42.12383941,43.64796936,3.238415095,1
48.22539881,99.85136133,1.229679209,17.66510932,7.515227221,39.81336192,41.34254306,42.97929538,3.206734281,1
60.15588083,108.2594519,3.685343048,30.43321744,24.06965562,73.64693488,74.45329641,75.8499426,4.100282532,1
45.10312368,97.29084707,1.173275295,17.2571326,6.909855641,37.82539128,39.27098219,40.80521066,3.039195923,1
45.66091391,97.76296318,1.400984545,18.84909285,6.436903585,37.62538558,39.07873656,40.6530133,3.059357742,1
44.96636484,97.17611323,2.00073795,22.49856051,6.287002663,36.92928913,38.39255028,39.91230952,3.021967689,1
43.04636094,95.51255078,1.369580619,18.63779244,6.120758659,35.15993328,36.55975342,38.10563262,2.919265389,1
42.43942411,94.97281789,1.510836709,19.56989354,5.954788006,34.60212373,35.9829803,37.51391021,2.875410808,1
43.97457067,96.32534471,1.728940052,20.92583283,5.863815868,34.9052251,36.26018629,37.9008626,2.949847252,1
43.03811888,95.5046204,1.367240719,18.62195039,5.295210424,34.06705058,35.45152639,37.03563845,2.854937895,1
41.96662901,94.54551458,1.432511623,19.05881356,5.337133518,32.73860971,34.02449772,35.59233865,2.821331219,1
38.87591719,91.65564447,1.258496929,17.86988815,5.34344328,30.46646795,31.5992323,33.04136673,2.636734007,1
41.37966175,94.01080622,1.317979659,18.28517822,5.464685857,31.99960301,33.16914461,34.8266653,2.770066188,1
58.9111456,107.4759648,3.279555066,28.73205632,23.44680844,74.48100962,75.26405039,76.69229803,3.978672257,1
39.80611716,92.54470014,1.09864479,16.7017185,5.550749275,31.56287474,32.6381751,34.2583279,2.681623196,1
39.20730503,91.97409575,1.113669413,16.81503615,5.088056076,31.87202073,32.95244811,34.57587242,2.667689674,1
39.19834241,91.96344311,0.996797548,15.91193795,5.362999438,32.93868833,33.94570127,35.54770475,2.663711719,1
39.92468515,92.65899149,0.999630059,15.93444084,6.631706447,35.20710943,36.27312553,37.95071914,2.768209886,1
40.09943297,92.82459287,0.938423192,15.44076669,9.124868577,37.32660373,38.29639414,39.94026372,2.777381611,1
41.08110544,93.73603826,0.978078345,15.76240276,11.11225775,39.0349966,40.03071427,41.75106406,2.868758631,1
41.15173131,93.80122156,1.036699007,16.22601312,12.73224199,39.848685,40.78753367,42.48278736,2.853687567,1
43.83884003,96.20798308,1.609728287,20.19627411,13.78133015,41.84005996,42.85067765,44.71946406,3.051364631,1
42.34218906,94.88482369,1.466871213,19.28472059,14.77542317,41.25132558,42.09903163,44.12769578,2.977985983,1
43.0243311,95.49322882,1.416501779,18.95261133,13.73874687,41.4179941,42.31521911,44.33986702,3.02163835,1
59.0809678,107.5837378,3.589530286,30.04073061,21.34031569,75.58250431,76.46848813,77.74503828,3.995210953,1
40.18071855,92.89840579,1.249876244,17.80888125,13.9957423,39.7639893,40.48857119,42.40643224,2.828386236,1
39.35304726,92.11568101,1.240762948,17.74415563,13.94730081,39.29191669,40.05840333,41.84422639,2.825806121,1
40.14567703,92.86647229,1.581895788,20.02201367,14.43732134,39.89803444,40.60525712,42.33703596,2.828753334,1
42.4342913,94.96569503,1.789038545,21.28389462,14.73595686,42.0495093,42.79583271,44.672285,2.986459355,1
40.80735207,93.48118745,1.336452557,18.4122051,15.48035908,41.83490397,42.44220253,44.23816515,2.870191294,1
43.67534112,96.06420419,2.04162463,22.72544938,16.93096304,44.31080879,44.98745147,46.84081723,3.048132968,1
55.54315583,105.2490105,5.499504733,37.04226174,22.15820141,63.36786179,64.11919631,65.28819942,3.98173794,1
42.21177716,94.7662647,1.604432723,20.16323734,17.35880017,44.09335019,44.76992187,46.31188288,2.908587043,1
42.8272545,95.31756975,1.325738276,18.33863895,17.94728584,45.08624887,45.72574967,47.26013172,2.975033016,1
41.83535698,94.42613895,1.153201414,17.10954374,18.57431103,44.94164206,45.52325388,46.98418334,2.884743976,1
42.45491285,94.98459699,1.662191315,20.52062147,19.55048462,46.18690419,46.75366234,48.22879589,2.972100959,1
56.47917682,105.8823855,3.093964023,27.91752519,27.49772216,65.70494171,66.22831825,67.61481666,3.808381589,1
42.48193592,95.00914277,1.717610008,20.85762134,20.04291846,47.22101506,47.77827742,49.2325209,2.950937131,1
43.89552888,96.25763604,2.360220535,24.41895975,20.87593361,48.30515729,48.96986141,50.44768258,3.085480123,1
43.7754082,96.15199048,2.807510959,26.60889282,20.85590271,48.43812304,49.11875876,50.59333836,3.057047127,1
44.46982591,96.75185739,2.996550277,27.47982909,21.19274645,48.8046543,49.57059134,50.99557375,3.138992157,1
43.66927187,96.05775781,2.819333614,26.66423503,21.87204923,48.07577993,48.67798721,50.21729971,3.08022654,1
48.5655445,100.1209926,4.274259019,32.73632172,20.78709322,51.12608223,51.93814067,53.49079663,3.38165788,1
47.51056432,99.28063383,3.356894931,29.064402,21.06943202,50.07291893,50.88467841,52.42283183,3.283107288,1
48.06109434,99.72215866,3.078569942,27.84883736,20.16702687,49.47978196,50.34089475,51.8176655,3.306904174,1
44.14701432,96.47273753,1.358620034,18.56346574,19.59902656,46.45388803,47.21872007,48.57567634,3.05705367,1
48.39304047,99.9859464,2.606402682,25.64837907,19.18543408,48.71551496,49.70119883,51.09637926,3.296324459,1
57.27464103,106.4134191,3.367486058,29.10960293,25.22367033,66.10013614,66.70095929,67.96651648,3.872726553,1
49.63247675,100.9516898,2.624382969,25.73577804,18.08129331,49.17288942,50.2895285,51.76062506,3.328145962,1
51.0641379,102.0423041,2.891377914,26.99891297,16.70320549,49.37309071,50.72049516,52.0690983,3.396242605,1
53.82326001,104.0513393,4.470933801,33.46787819,16.07153624,51.45368132,52.92514782,54.32908416,3.528452932,1
53.01604317,103.4775971,3.989653246,31.64560387,14.68769744,50.48130808,52.03935427,53.40878228,3.522563714,1
56.10078282,105.6279755,5.228076293,36.13622383,14.59460804,52.47765842,54.16920884,55.64123556,3.657597986,1
53.22100202,103.6224632,2.907880369,27.07496493,13.6713022,49.2893358,50.88736217,52.26092618,3.495498186,1
47.78704589,99.50292905,1.506033755,19.53894751,11.8342742,45.59728021,46.93927464,48.21698917,3.205512875,1
46.98419734,98.8536848,1.654679004,20.47450081,11.31559146,44.32303954,45.6150934,46.80015126,3.192225182,1
44.99270502,97.19751659,1.391994402,18.78885106,11.47370836,41.48097243,42.60896619,43.72964516,3.064453889,1
49.5536465,100.8926783,2.449013596,24.8696763,11.82231584,44.0078441,45.34829018,46.56385996,3.313814766,1
56.77708404,106.080691,3.635589377,30.23008073,24.41079233,65.69221641,66.25786619,67.51616318,3.784403261,1
48.55856488,100.1146719,1.947782311,22.20114036,11.89972718,43.47504565,44.75384683,45.96430408,3.232724069,1
46.86366422,98.75599247,1.974875894,22.35381887,11.63366095,42.13131067,43.38043882,44.46824376,3.180581126,1
46.31131203,98.29947905,1.7706888,21.17522857,11.53583911,42.08674003,43.30010079,44.41783617,3.138722799,1
43.78405738,96.15903556,1.288053565,18.07746047,11.59328234,40.33446763,41.43261787,42.44749568,3.025828213,1
58.38914402,107.1396577,4.330909238,32.94882518,23.74847303,66.78669092,67.48097195,68.71522857,3.928936898,1
58.36389048,107.1222351,4.404061912,33.22107804,24.49644427,67.23631786,67.92168168,69.17342018,3.910092622,1
59.80151512,108.038185,4.887559216,34.96340036,25.02156669,67.483605,68.18575476,69.39341476,4.02040324,1
58.66238015,107.3134212,4.655539624,34.13925241,25.98441274,66.96148171,67.649495,68.85722793,3.921170658,1
56.65109502,105.9961501,4.908125708,35.03544431,26.12320384,65.06388338,65.70651178,66.81960455,3.850905068,1
55.71077721,105.3634178,4.726845008,34.39480213,25.32576001,64.72742938,65.40655877,66.54929173,3.774745115,1
54.52654809,104.547886,4.824012449,34.7397766,24.40180363,63.60380054,64.26298355,65.35298495,3.753176148,1
55.4557498,105.1875223,5.287066412,36.33522896,22.23510517,63.45461438,64.19760446,65.37449224,3.966585286,1
53.5800229,103.8798453,4.530416531,33.68577655,25.02467883,63.14736446,63.73359232,64.86241821,3.681984706,1
55.08218532,104.9305417,4.836820324,34.78497307,25.46797814,63.62361701,64.30680851,65.4293309,3.782798649,1
52.82099835,103.3309362,4.817977969,34.71846008,24.72675663,60.03790204,60.67972777,61.76704252,3.589763778,1
55.46156068,105.1927095,5.49051459,37.01263933,26.41270916,64.73949834,65.44584398,66.5116017,3.819791299,1
54.93568148,104.8277497,5.566869233,37.26340861,26.89341114,64.57128486,65.2205437,66.26144148,3.756139559,1
55.7705048,105.3996567,5.28558858,36.33025793,26.37014133,62.43150998,63.10711673,64.17258854,3.725534116,1
56.07763495,105.6113295,5.200366947,36.04233282,28.62948873,66.658631,67.32878473,68.41810228,3.841649114,1
57.7061655,106.6945869,5.008741423,35.3856125,28.5267234,67.52056625,68.2139374,69.31423195,3.96249913,1
56.22067554,105.7056514,4.711820385,34.34112617,28.55117765,66.61167941,67.27205,68.33253775,3.852064296,1
55.33153273,105.1033288,4.651106128,34.12329519,28.82930898,65.70853004,66.29166025,67.33874271,3.820591614,1
55.17555966,104.9961185,5.474504745,36.95982289,22.40399575,63.01073553,63.70130508,64.94052693,3.959983672,1
54.76976491,104.716008,4.458372231,33.42166716,29.38544268,65.65450756,66.13280685,67.1797792,3.756475153,1
55.4346936,105.1746148,4.717978017,34.36313545,26.69754385,65.62330212,66.17978307,67.14679651,3.820181055,1
54.87756647,104.7882779,4.505539696,33.59483196,27.63513251,65.40652786,65.90832324,66.91706852,3.750550997,1
53.97197867,104.1573173,4.492978126,33.54880877,24.93235829,64.27785556,64.81036375,65.69060529,3.72496562,1
53.79266455,104.0297456,4.053446318,31.89354769,25.90320347,64.5149162,64.96416934,65.9211089,3.660197959,1
54.09618367,104.2444769,4.13066303,32.1909412,24.31792798,64.19047513,64.77476153,65.67182523,3.699764043,1
53.81346092,104.0434028,3.875244434,31.19566975,24.23930202,64.09774167,64.64409705,65.54474426,3.638666061,1
54.30496122,104.3905851,3.981402018,31.61338249,23.3436722,64.06634499,64.63321857,65.56191222,3.706560043,1
53.19573013,103.6048391,3.876845418,31.20201358,22.81781763,63.61940615,64.17860998,65.07471647,3.609829254,1
54.47424299,104.5108402,4.209727031,32.49243899,21.77967894,64.22737118,64.85648177,65.75981418,3.712547464,1
55.08337869,104.9305636,5.127583731,35.79443723,22.40883492,63.2838543,64.01632763,65.21141446,3.945366373,1
54.42102704,104.4729081,4.220810769,32.53446638,21.40724843,64.53155002,65.16397172,66.0839109,3.667058804,1
55.78436164,105.4130084,4.090761571,32.0376321,22.80745494,65.13734708,65.77044201,66.73914965,3.758229178,1
54.95015215,104.8397758,3.621673128,30.17300335,21.54956846,64.2735515,64.94055349,65.88124849,3.626352187,1
55.86208111,105.4648061,3.617978548,30.15783084,22.18957636,64.87670391,65.534171,66.55061791,3.717576426,1
55.36291589,105.1240386,3.320318593,28.90772779,21.54132303,64.74182182,65.42004761,66.48214794,3.637142236,1
54.28623622,104.3774851,3.138052672,28.1132719,20.73606504,63.59817512,64.28133378,65.28581895,3.608562051,1
53.62272886,103.9078623,3.030417256,27.63282417,21.33012106,63.3732327,64.00263402,65.03036075,3.530658083,1
53.78324119,104.022287,2.835836069,26.74128328,20.80721974,62.97977785,63.58480943,64.57201122,3.545645937,1
55.73273557,105.3739199,2.584358358,25.54080017,20.96027965,64.27350706,64.9134034,66.02870954,3.577228874,1
55.91407664,105.5006198,2.221304346,23.69595778,20.00984642,64.65587479,65.29437444,66.45644815,3.64449271,1
56.42842247,105.8470428,4.805293246,34.67360573,22.15568185,63.9968526,64.83284274,66.08366267,4.005512294,1
56.03483868,105.5815247,1.823644439,21.4872905,20.82024301,64.94640783,65.61643842,66.83382216,3.614776118,1
55.22076392,105.0250119,1.510097793,19.56513588,20.53369964,64.21207997,64.78675322,65.96082683,3.59400569,1
56.4676845,105.8730033,1.496797307,19.47929442,21.18805893,64.92255051,65.50875326,66.78795094,3.622828224,1
55.88139144,105.4776071,1.626230742,20.2988722,21.73540388,64.04944845,64.62831806,65.87713133,3.645575018,1
56.9577712,106.200239,1.766624763,21.15108393,21.92002998,64.29395572,64.85337059,66.13963047,3.628746243,1
55.40947821,105.1566234,1.734851379,20.96133088,21.14532979,63.18582721,63.7653517,64.99133681,3.619275704,1
